77.6585 	WARNING 	Movie2 stim could not be imported and won't be available
95.4543 	EXP 	self_box: autoDraw = True
95.4543 	EXP 	self_label: autoDraw = True
95.4543 	EXP 	other_box: autoDraw = True
95.4543 	EXP 	other_label: autoDraw = True
95.4543 	EXP 	self_box: fillColor = '#A6A9FF'
95.4543 	EXP 	other_box: fillColor = '#FAF33E'
95.4711 	EXP 	self_box: fillColor = '#A6A9FF'
95.4711 	EXP 	other_box: fillColor = '#FAF33E'
95.4877 	EXP 	self_box: fillColor = '#A6A9FF'
95.4877 	EXP 	other_box: fillColor = '#FAF33E'
95.5044 	EXP 	self_box: fillColor = '#A6A9FF'
95.5044 	EXP 	other_box: fillColor = '#FAF33E'
95.5211 	EXP 	self_box: fillColor = '#A6A9FF'
95.5211 	EXP 	other_box: fillColor = '#FAF33E'
95.5378 	EXP 	self_box: fillColor = '#A6A9FF'
95.5378 	EXP 	other_box: fillColor = '#FAF33E'
